t,tau_R
3.11,0.3
3.12,0.3
3.13,0.3
3.14,0.3
3.15,0.3
3.16,0.3
3.17,0.3
3.18,0.3
3.19,0.3
3.2,0.3
3.21,0.3
3.22,0.3
3.23,0.3
3.24,0.3
3.25,0.3
3.2600000000000002,0.3
3.27,0.3
3.2800000000000002,0.3
3.29,0.3
3.3000000000000003,0.3
3.31,0.3
3.3200000000000003,0.3
3.33,0.3
3.34,0.3
3.35,0.3
3.36,0.3
3.37,0.3
3.38,0.3
3.39,0.3
3.4,0.3
3.41,0.3
3.42,0.3
3.43,0.3
3.44,0.3
3.45,0.3
3.46,0.3
3.47,0.3
3.48,0.3
3.49,0.3
3.5,0.3
3.5100000000000002,0.3
3.52,0.3
3.5300000000000002,0.3
3.54,0.3
3.5500000000000003,0.3
3.56,0.3
3.5700000000000003,0.3
3.58,0.3
3.59,0.3
3.6,0.3
3.61,0.3
3.62,0.3
3.63,0.3
3.64,0.3
3.65,0.3
3.66,0.3
3.67,0.3
3.68,0.3
3.69,0.3
3.7,0.3
3.71,0.3
3.72,0.3
3.73,0.3
3.74,0.3
3.75,0.3
3.7600000000000002,0.3
3.77,0.3
3.7800000000000002,0.3
3.79,0.3
3.8000000000000003,0.3
3.81,0.3
3.8200000000000003,0.3
3.83,0.3
3.84,0.3
3.85,0.3
3.86,0.3
3.87,0.3
3.88,0.3
3.89,0.3
3.9,0.3
3.91,0.3
3.92,0.3
3.93,0.3
3.94,0.3
3.95,0.3
3.96,0.3
3.97,0.3
3.98,0.3
3.99,0.3
4.0,0.3
4.01,0.3
4.0200000000000005,0.3
4.03,0.3
4.04,0.3
4.05,0.3
4.0600000000000005,0.3
4.07,0.3
4.08,0.3
4.09,0.3
4.1,0.3
4.11,0.3
4.12,0.3
4.13,0.3
4.14,0.3
4.15,0.3
4.16,0.3
4.17,0.3
4.18,0.3
4.19,0.3
4.2,0.3
4.21,0.3
4.22,0.3
4.23,0.3
4.24,0.3
4.25,0.3
4.26,0.3
4.2700000000000005,0.3
4.28,0.3
4.29,0.3
4.3,0.3
4.3100000000000005,0.3
4.32,0.3
4.33,0.3
4.34,0.3
4.3500000000000005,0.3
4.36,0.3
4.37,0.3
4.38,0.3
4.39,0.3
4.4,0.3
4.41,0.3
4.42,0.3
4.43,0.3
4.44,0.3
4.45,0.3
4.46,0.3
4.47,0.3
4.48,0.3
4.49,0.3
4.5,0.3
4.51,0.3
4.5200000000000005,0.3
4.53,0.3
4.54,0.3
4.55,0.3
4.5600000000000005,0.3
4.57,0.3
4.58,0.3
4.59,0.3
4.6000000000000005,0.3
4.61,0.3
4.62,0.3
4.63,0.3
4.64,0.3
4.65,0.3
4.66,0.3
4.67,0.3
4.68,0.3
4.69,0.3
4.7,0.3
4.71,0.3
4.72,0.3
4.73,0.3
4.74,0.3
4.75,0.3
4.76,0.3
4.7700000000000005,0.3
4.78,0.3
4.79,0.3
4.8,0.3
4.8100000000000005,0.3
4.82,0.3
4.83,0.3
4.84,0.3
4.8500000000000005,0.3
4.86,0.3
4.87,0.3
4.88,0.3
4.89,0.3
4.9,0.3
4.91,0.3
4.92,0.3
4.93,0.3
4.94,0.3
4.95,0.3
4.96,0.3
4.97,0.3
4.98,0.3
4.99,0.3
5.0,0.3
5.01,0.3
5.0200000000000005,0.3
5.03,0.3
5.04,0.3
5.05,0.3
5.0600000000000005,0.3
5.07,0.3
5.08,0.3
5.09,0.3
5.1000000000000005,0.3
5.11,0.3
5.12,0.3
5.13,0.3
5.14,0.3
5.15,0.3
5.16,0.3
5.17,0.3
5.18,0.3
5.19,0.3
5.2,0.3
5.21,0.3
5.22,0.3
5.23,0.3
5.24,0.3
5.25,0.3
5.26,0.3
5.2700000000000005,0.3
5.28,0.3
5.29,0.3
5.3,0.3
5.3100000000000005,0.3
5.32,0.3
5.33,0.3
5.34,0.3
5.3500000000000005,0.3
5.36,0.3
5.37,0.3
5.38,0.3
5.39,0.3
5.4,0.3
5.41,0.3
5.42,0.3
5.43,0.3
5.44,0.3
5.45,0.3
5.46,0.3
5.47,0.3
5.48,0.3
5.49,0.3
5.5,0.3
5.51,0.3
5.5200000000000005,0.3
5.53,0.3
5.54,0.3
5.55,0.3
5.5600000000000005,0.3
5.57,0.3
5.58,0.3
5.59,0.3
5.6000000000000005,0.3
5.61,0.3
5.62,0.3
5.63,0.3
5.64,0.3
5.65,0.3
5.66,0.3
5.67,0.3
5.68,0.3
5.69,0.3
5.7,0.3
5.71,0.3
5.72,0.3
5.73,0.3
5.74,0.3
5.75,0.3
5.76,0.3
5.7700000000000005,0.3
5.78,0.3
5.79,0.3
5.8,0.3
5.8100000000000005,0.3
5.82,0.3
5.83,0.3
5.84,0.3
5.8500000000000005,0.3
5.86,0.3
5.87,0.3
5.88,0.3
5.89,0.3
5.9,0.3
5.91,0.3
5.92,0.3
5.93,0.3
5.94,0.3
5.95,0.3
5.96,0.3
5.97,0.3
5.98,0.3
5.99,0.3
6.0,0.3
6.01,0.3
6.0200000000000005,0.3
6.03,0.3
6.04,0.3
6.05,0.3
6.0600000000000005,0.3
6.07,0.3
6.08,0.3
6.09,0.3
6.1000000000000005,0.3
6.11,0.3
6.12,0.3
6.13,0.3
6.140000000000001,0.3
6.15,0.3
6.16,0.3
6.17,0.3
6.18,0.3
6.19,0.3
6.2,0.3
6.21,0.3
6.22,0.3
6.23,0.3
6.24,0.3
6.25,0.3
6.26,0.3
6.2700000000000005,0.3
6.28,0.3
6.29,0.3
6.3,0.3
6.3100000000000005,0.3
6.32,0.3
6.33,0.3
6.34,0.3
6.3500000000000005,0.3
6.36,0.3
6.37,0.3
6.38,0.3
6.390000000000001,0.3
6.4,0.3
6.41,0.3
6.42,0.3
6.43,0.3
6.44,0.3
6.45,0.3
6.46,0.3
6.47,0.3
6.48,0.3
6.49,0.3
6.5,0.3
6.51,0.3
6.5200000000000005,0.3
6.53,0.3
6.54,0.3
6.55,0.3
6.5600000000000005,0.3
6.57,0.3
6.58,0.3
6.59,0.3
6.6000000000000005,0.3
6.61,0.3
6.62,0.3
6.63,0.3
6.640000000000001,0.3
6.65,0.3
6.66,0.3
6.67,0.3
6.68,0.3
6.69,0.3
6.7,0.3
6.71,0.3
6.72,0.3
6.73,0.3
6.74,0.3
6.75,0.3
6.76,0.3
6.7700000000000005,0.3
6.78,0.3
6.79,0.3
6.8,0.3
6.8100000000000005,0.3
6.82,0.3
6.83,0.3
6.84,0.3
6.8500000000000005,0.3
6.86,0.3
6.87,0.3
6.88,0.3
6.890000000000001,0.3
6.9,0.3
6.91,0.3
6.92,0.3
6.93,0.3
6.94,0.3
6.95,0.3
6.96,0.3
6.97,0.3
6.98,0.3
6.99,0.3
7.0,0.3
7.01,0.3
7.0200000000000005,0.3
7.03,0.3
7.04,0.3
7.05,0.3
7.0600000000000005,0.3
7.07,0.3
7.08,0.3
7.09,0.3
7.1000000000000005,0.3
7.11,0.3
7.12,0.3
7.13,0.3
7.140000000000001,0.3
7.15,0.3
7.16,0.3
7.17,0.3
7.18,0.3
7.19,0.3
7.2,0.3
7.21,0.3
7.22,0.3
7.23,0.3
7.24,0.3
7.25,0.3
7.26,0.3
7.2700000000000005,0.3
7.28,0.3
7.29,0.3
7.3,0.3
7.3100000000000005,0.3
7.32,0.3
7.33,0.3
7.34,0.3
7.3500000000000005,0.3
7.36,0.3
7.37,0.3
7.38,0.3
7.390000000000001,0.3
7.4,0.3
7.41,0.3
7.42,0.3
7.43,0.3
7.44,0.3
7.45,0.3
7.46,0.3
7.47,0.3
7.48,0.3
7.49,0.3
7.5,0.3
7.51,0.3
7.5200000000000005,0.3
7.53,0.3
7.54,0.3
7.55,0.3
7.5600000000000005,0.3
7.57,0.3
7.58,0.3
7.59,0.3
7.6000000000000005,0.3
7.61,0.3
7.62,0.3
7.63,0.3
7.640000000000001,0.3
7.65,0.3
7.66,0.3
7.67,0.3
7.68,0.3
7.69,0.3
7.7,0.3
7.71,0.3
7.72,0.3
7.73,0.3
7.74,0.3
7.75,0.3
7.76,0.3
7.7700000000000005,0.3
7.78,0.3
7.79,0.3
7.8,0.3
7.8100000000000005,0.3
7.82,0.3
7.83,0.3
7.84,0.3
7.8500000000000005,0.3
7.86,0.3
7.87,0.3
7.88,0.3
7.890000000000001,0.3
7.9,0.3
7.91,0.3
7.92,0.3
7.930000000000001,0.3
7.94,0.3
7.95,0.3
7.96,0.3
7.97,0.3
7.98,0.3
7.99,0.3
8.0,0.3
8.01,0.3
8.02,0.3
8.03,0.3
8.040000000000001,0.3
8.05,0.3
8.06,0.3
8.07,0.3
8.08,0.3
8.09,0.3
8.1,0.3
8.11,0.3
8.120000000000001,0.3
8.13,0.3
8.14,0.3
8.15,0.3
8.16,0.3
8.17,0.3
8.18,0.3
8.19,0.3
8.2,0.3
8.21,0.3
8.22,0.3
8.23,0.3
8.24,0.3
8.25,0.3
8.26,0.3
8.27,0.3
8.28,0.3
8.290000000000001,0.3
8.3,0.3
8.31,0.3
8.32,0.3
8.33,0.3
8.34,0.3
8.35,0.3
8.36,0.3
8.370000000000001,0.3
8.38,0.3
8.39,0.3
8.4,0.3
8.41,0.3
8.42,0.3
8.43,0.3
8.44,0.3
8.45,0.3
8.46,0.3
8.47,0.3
8.48,0.3
8.49,0.3
8.5,0.3
8.51,0.3
8.52,0.3
8.53,0.3
8.540000000000001,0.3
8.55,0.3
8.56,0.3
8.57,0.3
8.58,0.3
8.59,0.3
8.6,0.3
8.61,0.3
8.620000000000001,0.3
8.63,0.3
8.64,0.3
8.65,0.3
8.66,0.3
8.67,0.3
8.68,0.3
8.69,0.3
8.700000000000001,0.3
8.71,0.3
8.72,0.3
8.73,0.3
8.74,0.3
8.75,0.3
8.76,0.3
8.77,0.3
8.78,0.3
8.790000000000001,0.3
8.8,0.3
8.81,0.3
8.82,0.3
8.83,0.3
8.84,0.3
8.85,0.3
8.86,0.3
8.870000000000001,0.3
8.88,0.3
8.89,0.3
8.9,0.3
8.91,0.3
8.92,0.3
8.93,0.3
8.94,0.3
8.950000000000001,0.3
8.96,0.3
8.97,0.3
8.98,0.3
8.99,0.3
9.0,0.3
9.01,0.3
9.02,0.3
9.03,0.3
9.040000000000001,0.3
9.05,0.3
9.06,0.3
9.07,0.3
9.08,0.3
9.09,0.3
9.1,0.3
9.11,0.3
9.120000000000001,0.3
9.13,0.3
9.14,0.3
9.15,0.3
9.16,0.3
9.17,0.3
9.18,0.3
9.19,0.3
9.200000000000001,0.3
9.21,0.3
9.22,0.3
9.23,0.3
9.24,0.3
9.25,0.3
9.26,0.3
9.27,0.3
9.28,0.3
9.290000000000001,0.3
9.3,0.3
9.31,0.3
9.32,0.3
9.33,0.3
9.34,0.3
9.35,0.3
9.36,0.3
9.370000000000001,0.3
9.38,0.3
9.39,0.3
9.4,0.3
9.41,0.3
9.42,0.3
9.43,0.3
9.44,0.3
9.450000000000001,0.3
9.46,0.3
9.47,0.3
9.48,0.3
9.49,0.3
9.5,0.3
9.51,0.3
9.52,0.3
9.53,0.3
9.540000000000001,0.3
9.55,0.3
9.56,0.3
9.57,0.3
9.58,0.3
9.59,0.3
9.6,0.3
9.61,0.3
9.620000000000001,0.3
9.63,0.3
9.64,0.3
9.65,0.3
9.66,0.3
9.67,0.3
9.68,0.3
9.69,0.3
9.700000000000001,inf
9.71,inf
9.72,inf
9.73,inf
9.74,inf
9.75,inf
9.76,inf
9.77,inf
9.78,inf
9.790000000000001,inf
9.8,inf
9.81,inf
9.82,inf
9.83,inf
9.84,inf
9.85,inf
9.86,inf
9.870000000000001,inf
9.88,inf
9.89,inf
9.9,inf
9.91,inf
9.92,inf
9.93,inf
9.94,inf
9.950000000000001,inf
9.96,inf
9.97,inf
9.98,inf
9.99,inf
