t,ax,ay,az,gx,gy,gz,psi
1.02,-0.09138194226449509,-0.005490718503265114,0.6350128748310916,-0.386267373204972,-0.036383745024540434,-0.15420345193270063,0.3987817766774732
1.03,-0.017047578956637378,-0.0016121011985179429,0.7171373818544494,-0.4029393822508795,-0.02228884046325544,-0.21058006782687952,0.317843624880383
1.04,-0.04897639561396326,0.018088035889461205,0.6948875461072083,-0.34171115867894797,-0.06354063275026176,-0.15865443196899198,0.3322905198257941
1.05,-0.005188536111093512,0.035826917207403705,0.7984404497326115,-0.3739742864218974,-0.04568458510645051,-0.18796337088063741,0.24426245906595426
1.06,0.007501864645405597,0.03439126684154986,0.8570395401679749,-0.2634096676325546,0.039238053171832515,-0.05601228633447941,0.17053708009535976
1.07,-0.005937254255324029,0.07278021463165674,0.8120350592758702,-0.21445756657634613,0.12822224893053324,-0.1248121326251444,0.2201457147315315
1.08,-0.0010264721538716902,0.03414105862832098,0.7634230998941298,-0.10562698555906769,0.14465286793397952,-0.16080513387389178,0.25085708187940425
1.09,0.024402657566593804,0.03644968459506007,0.8239012114875783,-0.08877098538030735,0.2173495999304313,-0.11769507517586657,0.19958000710123905
1.1,0.03179418152010638,0.02767033167304359,0.9064215525323868,-0.017768369534210328,0.2390233002995088,-0.06546518360578762,0.12925477706657443
1.11,0.06838745413371466,0.07739405942917044,0.961393692262746,-0.016285691768295644,0.19004820226247876,-0.07958782817751178,0.12817530124122573
1.12,0.09937310204784001,0.0795421970444676,1.0066217446020587,0.046418363842838,0.17139435687316482,-0.0024695507876245637,0.1392820910883258
1.1300000000000001,0.07249986627927507,0.08943608738570827,1.154971170029642,0.06527017542620772,0.2550001446073578,0.015227150479457108,0.21029222868165987
1.1400000000000001,0.09238176553486649,0.05505973194838753,1.1294964938646723,0.17888225021896537,0.25342961553361826,0.21636975507733178,0.20649318789568993
1.1500000000000001,0.05765250030092218,0.060575601691176165,1.3189669139367561,0.19831373256656504,0.2745588280847441,0.09651528173571974,0.34804556471640535
1.16,0.11774509817415103,0.06714498580435342,1.2326804050035587,0.24529325212300915,0.2856880955561103,0.1502304917196106,0.2982416720505619
1.17,0.14337015171386974,0.03888357315493634,1.3014651056212665,0.3353291563334401,0.23688783222601176,0.191231138360273,0.36532345423371715
1.18,0.10872193319777174,0.040639078602664344,1.4088719740514508,0.2746420115356123,0.23077955663417915,0.17839424023253342,0.4435081498163685
1.19,0.08233930220545085,0.07828362331849993,1.3176199701063567,0.4366427145153281,0.3665194823538721,0.1664267269553872,0.3860824477114325
1.2,0.09699523148858528,0.031551717678937455,1.319975750523105,0.49429273925445505,0.2846600836449048,0.21913454104717583,0.38746061603842424
1.21,0.08004453776373781,0.036478895777095684,1.3569424380812225,0.4979236813846864,0.2631007265648048,0.146426057685746,0.4111019332033038
1.22,0.08085903847620793,0.0011555919602397324,1.2532688525152111,0.39890342938553924,0.17482460982426612,0.17772574742524067,0.3046506758531947
1.23,0.08261654561125886,0.0030181283511690887,1.3336718852780314,0.5357974765033213,0.27085680096754156,0.002271291673795889,0.39270380677405403
1.24,0.11648737218862246,0.04973486150394785,1.3116516044558684,0.5855282987646429,0.2055188226839347,0.03820387451939514,0.38964557998793553
1.25,0.07686830657192001,0.03379688661392272,1.37557559576136,0.4447605542096901,0.20531453362426746,-0.012320112181583938,0.41487320180721765
1.26,0.08697922132501652,0.009716769032145241,1.303133233926578,0.4959895242061574,0.15710118519433067,-0.01824429992813778,0.35588127592312846
1.27,0.061535460182565206,0.005048044306498776,1.2156305775734864,0.5389346378865593,0.18907485191753884,-0.04643882894337594,0.2883475029082003
1.28,0.06253281405115423,0.0035879467207162504,1.2605017365827755,0.5783640696824432,0.04775236982854594,-0.04580749952736389,0.3250734413192682
1.29,0.027794265314660577,0.02348388982740905,1.2097269117936933,0.5231179050669186,0.037702356236410266,-0.1297477120203066,0.2729472837390319
1.3,0.026867820478864286,0.006510832531470767,1.1348990236082128,0.3929488577243931,0.09455465777649352,-0.1820991745969435,0.19650182451134854
1.31,0.04586261176830198,-0.0040078907589835636,1.1821686074203537,0.41997151481663586,0.01848639260758054,-0.0987526285580372,0.23227534100207706
1.32,0.03165825056794311,-0.003627361119940614,1.0726430470093922,0.40600254150383386,-0.13940936580843025,-0.11902480342330263,0.16166758715892798
1.33,0.028241231561854215,-0.03566098434112054,1.1409097162768032,0.3309275609890823,-0.0480930973471283,-0.13975181227249184,0.18724443295415746
1.34,0.0330075163317269,-0.003917931634383819,1.0154585866361057,0.2506200598953661,-0.06514870204688304,-0.10335955654794876,0.09548618118073847
1.35,0.042163798461703886,-0.03698860858691429,1.0074211775297826,0.22635739372491162,-0.12529516627055995,-0.23343233556891946,0.12386984019215468
1.36,-0.017720588992826275,-0.03844554933264259,1.025945229199452,0.23206625532054198,-0.14778875141936884,-0.08204697496325422,0.10347961758952828
1.37,-0.054108962079483396,-0.026584629326511625,1.0247080991488233,0.03447652271376349,-0.16341373963294376,-0.04460945939412613,0.08504869743837536
1.3800000000000001,-0.035955969288725007,-0.005167135083615111,1.0621484093810594,0.18914191507401656,-0.12672413516624126,-0.07978557990239576,0.10488992670531234
1.3900000000000001,-0.012113494943940616,-0.06882965218366167,0.9874786548774563,0.0005422290492618602,-0.28781581375385357,0.021837221890031275,0.11563975075664722
1.4000000000000001,-0.07285937213618092,-0.06714485807736632,1.0429780968292803,-0.15265621406049523,-0.254760771584716,0.0204238392886672,0.14327053865144937
1.41,-0.0819071740380672,-0.08016850990220377,1.0079882191279956,-0.09339805445163296,-0.22694328204616962,0.100552190847989,0.14224382614453127
1.42,-0.07779213783277283,-0.038462768319989044,0.8981947577912779,-0.1507982313214399,-0.3691799869391285,0.1261135802186346,0.18812009207091096
1.43,-0.07516518566857588,-0.04380439730226993,0.9712431832858761,-0.2569305006170676,-0.326417644917766,0.1401495650906821,0.1661804772912475
1.44,-0.06512076645716071,-0.05643230886620517,0.9316876192405105,-0.23496863621448688,-0.34053994048557307,0.18510562737933933,0.1806545917178956
1.45,-0.07519036121731157,-0.01964363875908831,0.9207056763352819,-0.34078730341338426,-0.2849801508817672,0.13234919325467642,0.1838848848630166
1.46,-0.0843472812820581,-0.05865666337138669,0.9153388615414272,-0.2929426858894143,-0.28542306437471116,0.2563034451594973,0.2025336916960204
1.47,-0.14523494504317544,-0.07116009253919187,0.7772666525698942,-0.4622618050913945,-0.2641957496442029,0.18825667909024227,0.32811535603984016
1.48,-0.10231508351308502,-0.0761943472732757,0.7961536574275144,-0.4763872809592648,-0.2732119778163873,0.1821641409617904,0.30216655391408614
1.49,-0.11959150631700881,-0.03795968861263552,0.795026302291344,-0.47808940151580226,-0.32687022594596976,0.10529751455435835,0.30398585789046534
1.5,-0.1008203892776039,-0.03369645247326408,0.7510494935813133,-0.4323153418346459,-0.32921666625388096,0.13463994625721026,0.3234460770743682
1.51,-0.10683122955333786,-0.060831529735329584,0.7948419104729649,-0.45367622254191925,-0.2628537959047112,0.07241251339607802,0.2919229501392054
1.52,-0.09365849555807208,-0.05381661179864243,0.689603609687636,-0.5114560853138308,-0.2022938607122416,0.0676525266462303,0.37245504477646124
1.53,-0.06945427064184692,-0.05992884342935439,0.6329377454142936,-0.5238766417286363,-0.22367506313663296,0.04325234917866566,0.4192670560149764
1.54,-0.0835373220119316,-0.04178412940613936,0.6466000820354283,-0.45610707618447033,-0.21668165031272357,0.026212483577942224,0.3989775298670737
1.55,-0.10784803674481236,-0.0005162446990439329,0.6151971166873721,-0.563396571808969,-0.24373417183559373,-0.11521674932384492,0.4457739548707788
1.56,-0.0519612859444459,-0.025818124239997263,0.6669580115412498,-0.4980088553821199,-0.061368230385957755,-0.14364130018274063,0.3761976702993
1.57,-0.0722283398201723,0.0008462661505732015,0.6342489893234399,-0.47716875071313497,-0.14074384806671697,-0.13897271926006166,0.40702908675293814
1.58,-0.052872818092064525,-0.011044733521718184,0.666268278339977,-0.5042038460451763,-0.006123108316627206,-0.1324889203838684,0.3761324441714569
1.59,-0.04208787311675363,0.0268010864979473,0.6643344171286526,-0.3129024110544086,0.008104445670847428,-0.20562017283835005,0.35942509158579966
1.6,-0.04815211792321414,0.03666061807967923,0.5991060600469397,-0.37449101111646665,0.05123427135536744,-0.15647150762027312,0.42557462158368203
1.61,-0.047516307717673775,0.012027439369898403,0.6907268528533768,-0.24027921120142484,-0.006339712742685903,-0.18916057962887806,0.3277315059019674
1.62,-0.001279805270268073,0.003793250140174103,0.6757776755434428,-0.25758671418930534,-0.00968449304157297,-0.14803829285080053,0.33759761019950696
1.6300000000000001,0.023507475536292323,0.07176075103534749,0.8840494187895653,-0.19037726484345846,-0.001060777916544381,-0.17451993284611383,0.1606764687073119
1.6400000000000001,0.037514406516518925,0.04822530819204909,0.8300073743901346,-0.14859770908268918,0.06426834596056204,-0.08737824509759276,0.18977663060447436
1.6500000000000001,-0.027954447183327666,0.05205652559130389,0.8820542597416092,-0.007476479267116143,0.1084771424778769,-0.05701946939634285,0.13751353179351872
1.6600000000000001,0.0333526516430086,0.0705629977030472,0.8552578665355525,-0.07935429349176079,0.2546129752052112,-0.1783523963700049,0.1932233579286806
1.67,0.06595038730069774,0.004899827294116824,1.030115744293625,-0.04723859699726374,0.1537719141256298,-0.023051152114360603,0.08900159644846913
1.68,0.10106222317519385,0.047384057443605555,1.1580018414970001,0.04920980606413433,0.21920262140149582,0.11775951107366014,0.20942128220030845
1.69,0.09203351433781225,0.08624292999464994,1.1152917187770603,0.09562198455680526,0.29707568789675826,0.1639726665829363,0.20403099646774858
1.7,0.05193391220711033,0.058245987368218136,1.062968227021738,0.15080593532442466,0.33108422628032497,0.10880788093832006,0.1564434686824476
1.71,0.0741769691143803,0.044992365372622224,1.1595494679954763,0.25223515539735625,0.3795735244139298,0.12074685029862745,0.23496895968956572
1.72,0.11273904719745904,0.06728055019303426,1.2298446140930008,0.2436681216456728,0.25529102192146036,0.10635023924956907,0.28922502502666714
1.73,0.07780194637994295,0.014187817910626996,1.313671210278844,0.36382438067106365,0.2680884948658229,0.20461312486005528,0.359520069518904
1.74,0.052875970252431945,0.057908226775808716,1.3191165445655102,0.26035750963264703,0.2938640293479987,0.20165955626579177,0.3570230632520719
1.75,0.08985040226902194,0.06144734668516656,1.3253380688255716,0.3328775929182222,0.26576690670099795,0.19967605319219697,0.3739314601741747
1.76,0.0998805909694537,0.06595651576204571,1.3319319649714838,0.46981178943659574,0.330355304382996,0.15993852836641703,0.4000612847328119
1.77,0.10804408033620125,0.03525390734606737,1.3369303644587445,0.48447277279318296,0.28611970426242045,0.06313048677901009,0.39811407019065714
1.78,0.08692914661130383,0.02033662461748788,1.3714391091786295,0.4520635398629867,0.19888906453382105,0.03277405285719663,0.41283957043789293
1.79,0.11043133230109727,0.024379637294439864,1.3023645823763252,0.4900153605313632,0.16865453733326174,0.0817174280152482,0.3629566103546455
1.8,0.08409320030036,0.03456179795443215,1.3209779806621529,0.49242614001629725,0.20756082427179795,0.04824962214913102,0.374275768388337
1.81,0.09682353134712976,0.028666876935568582,1.279513031514859,0.5079648635177149,0.24687163195562356,0.007425925307241597,0.34673769019586187
1.82,0.07959985625158435,0.04610836064784344,1.307233316113685,0.5224974496129756,0.23138078388876107,-0.12736247690669045,0.3703115091649204
1.83,0.03495562121145306,-0.008027233276528744,1.2292692128952898,0.5178058996492882,0.07747051003392322,-0.09112696756506364,0.28651977121202826
1.84,0.02582524845609723,0.008695916905071658,1.207101695557942,0.45370538735653293,0.030242598550896005,-0.13364427509732393,0.2570915659577102
1.85,0.015891873386213458,-0.016351456355006417,1.1439699734028461,0.4520852496054762,0.13083161949988792,-0.06188935056939221,0.20923695355945224
1.86,0.05118871614574025,0.012759954087601718,1.2048055924990781,0.4467002432265496,0.08764182189816927,-0.18398230164890095,0.26236539437261336
1.87,0.034269606937351836,0.01162551292493432,1.0640463229101262,0.3582108102874793,0.07409587738010213,-0.10874589708153098,0.14133143799975018
1.8800000000000001,0.0018750353322320966,0.004855060699510671,1.1244596436397725,0.39101425734321327,-0.066780010633503,-0.20191511251267474,0.1879612552084082
1.8900000000000001,0.02317566194268886,-0.041504584472448355,1.0401735256859215,0.32806858751612433,-0.0524578592955186,-0.17058676933414246,0.13349801909992942
1.9000000000000001,-0.020884543057138726,-0.004707489881886698,1.0631100292970292,0.20077608280158188,-0.14268524909890087,-0.15106317791610374,0.11309385634654512
1.9100000000000001,-0.04731180388504297,-0.010794120325262682,1.1213694476861191,0.20984906514280394,-0.022312105375938862,-0.2220857550959322,0.16269946813834776
1.92,-0.019975725601842385,-0.06162684588489295,1.1047511541454644,0.10938699272210864,-0.161533136568276,-0.12872812324138755,0.14364066921248134
1.93,-0.011185164296301234,-0.04678483478423649,1.0865113172546863,0.018017257732793876,-0.20477636404984975,-0.0520659902087192,0.11956178945580666
1.94,-0.02979673443059524,-0.0337473977946033,0.9666566275997479,-0.02652835653671169,-0.19902950642132725,-0.0925492473994344,0.08959184592228404
1.95,-0.0702268238758338,-0.01890735671991883,1.0940143750110076,-0.10560628309484639,-0.2136016116256191,0.061482972143992204,0.14206986582915807
1.96,-0.09733540033370108,-0.047135860052356635,1.0691507159121043,0.01867232182647839,-0.26680721050945727,0.045843139072845665,0.154406685834461
1.97,-0.07220444254036106,-0.0016606349165436893,0.8852173462355745,-0.11789927154779323,-0.2988609858444792,0.0752617014230713,0.17111265854794996
1.98,-0.04897535994807349,-0.04746006185351669,0.8714725647003992,-0.22209910574403896,-0.33142564849178396,0.1553170679048173,0.19874551934869158
