t,tau_R
7.44,0.5700000000000003
7.45,0.5700000000000003
7.46,0.5700000000000003
7.47,0.5700000000000003
7.48,0.5700000000000003
7.49,0.5700000000000003
7.5,0.5700000000000003
7.51,0.5700000000000003
7.5200000000000005,0.5700000000000003
7.53,0.5700000000000003
7.54,0.5700000000000003
7.55,0.5700000000000003
7.5600000000000005,0.5700000000000003
7.57,0.5700000000000003
7.58,0.5700000000000003
7.59,0.5700000000000003
7.6000000000000005,0.5700000000000003
7.61,0.5700000000000003
7.62,0.5700000000000003
7.63,0.5700000000000003
7.640000000000001,0.5700000000000003
7.65,0.5700000000000003
7.66,0.5700000000000003
7.67,0.5700000000000003
7.68,0.5700000000000003
7.69,0.5700000000000003
7.7,0.5700000000000003
7.71,0.5700000000000003
7.72,0.5700000000000003
7.73,0.5700000000000003
7.74,0.5700000000000003
7.75,0.5700000000000003
7.76,0.5700000000000003
7.7700000000000005,0.5700000000000003
7.78,0.5700000000000003
7.79,0.5700000000000003
7.8,0.5700000000000003
7.8100000000000005,0.5499999999999989
7.82,0.5499999999999989
7.83,0.5499999999999989
7.84,0.5499999999999989
7.8500000000000005,0.5499999999999989
7.86,0.5499999999999989
7.87,0.5499999999999989
7.88,0.5499999999999989
7.890000000000001,0.5499999999999989
7.9,0.5499999999999989
7.91,0.5499999999999989
7.92,0.5499999999999989
7.930000000000001,0.5499999999999989
7.94,0.5499999999999989
7.95,0.5499999999999989
7.96,0.5499999999999989
7.97,0.5499999999999989
7.98,0.5499999999999989
7.99,0.5499999999999989
8.0,0.5499999999999989
8.01,0.5499999999999989
8.02,0.5499999999999989
8.03,0.5499999999999989
8.040000000000001,0.5499999999999989
8.05,0.5499999999999989
8.06,0.5499999999999989
8.07,0.5499999999999989
8.08,0.5499999999999989
8.09,0.5499999999999989
8.1,0.5499999999999989
8.11,0.5499999999999989
8.120000000000001,0.5499999999999989
8.13,0.5499999999999989
8.14,0.5499999999999989
8.15,0.5499999999999989
8.16,0.5499999999999989
8.17,0.5499999999999989
8.18,0.5499999999999989
8.19,0.5499999999999989
8.2,0.5499999999999989
8.21,0.5499999999999989
8.22,0.5499999999999989
8.23,0.5499999999999989
8.24,0.5499999999999989
8.25,0.5499999999999989
8.26,0.5499999999999989
8.27,0.5499999999999989
8.28,0.5499999999999989
8.290000000000001,0.5499999999999989
8.3,0.5499999999999989
8.31,0.5499999999999989
8.32,0.5499999999999989
8.33,0.5499999999999989
8.34,0.5499999999999989
8.35,0.5499999999999989
8.36,0.5900000000000016
8.370000000000001,0.5900000000000016
8.38,0.5900000000000016
8.39,0.5900000000000016
8.4,0.5900000000000016
8.41,0.5900000000000016
8.42,0.5900000000000016
8.43,0.5900000000000016
8.44,0.5900000000000016
8.45,0.5900000000000016
8.46,0.5900000000000016
8.47,0.5900000000000016
8.48,0.5900000000000016
8.49,0.5900000000000016
8.5,0.5900000000000016
8.51,0.5900000000000016
8.52,0.5900000000000016
8.53,0.5900000000000016
8.540000000000001,0.5900000000000016
8.55,0.5900000000000016
8.56,0.5900000000000016
8.57,0.5900000000000016
8.58,0.5900000000000016
8.59,0.5900000000000016
8.6,0.5900000000000016
8.61,0.5900000000000016
8.620000000000001,0.5900000000000016
8.63,0.5900000000000016
8.64,0.5900000000000016
8.65,0.5900000000000016
8.66,0.5900000000000016
8.67,0.5900000000000016
8.68,0.5900000000000016
8.69,0.5900000000000016
8.700000000000001,0.5900000000000016
8.71,0.5900000000000016
8.72,0.5900000000000016
8.73,0.5900000000000016
8.74,0.5900000000000016
8.75,0.5900000000000016
8.76,0.5900000000000016
8.77,0.5900000000000016
8.78,0.5900000000000016
8.790000000000001,0.5900000000000016
8.8,0.5900000000000016
8.81,0.5900000000000016
8.82,0.5900000000000016
8.83,0.5900000000000016
8.84,0.5900000000000016
8.85,0.5900000000000016
8.86,0.5900000000000016
8.870000000000001,0.5900000000000016
8.88,0.5900000000000016
8.89,0.5900000000000016
8.9,0.5900000000000016
8.91,0.5900000000000016
8.92,0.5900000000000016
8.93,0.5900000000000016
8.94,0.5900000000000016
8.950000000000001,0.5399999999999991
8.96,0.5399999999999991
8.97,0.5399999999999991
8.98,0.5399999999999991
8.99,0.5399999999999991
9.0,0.5399999999999991
9.01,0.5399999999999991
9.02,0.5399999999999991
9.03,0.5399999999999991
9.040000000000001,0.5399999999999991
9.05,0.5399999999999991
9.06,0.5399999999999991
9.07,0.5399999999999991
9.08,0.5399999999999991
9.09,0.5399999999999991
9.1,0.5399999999999991
9.11,0.5399999999999991
9.120000000000001,0.5399999999999991
9.13,0.5399999999999991
9.14,0.5399999999999991
9.15,0.5399999999999991
9.16,0.5399999999999991
9.17,0.5399999999999991
9.18,0.5399999999999991
9.19,0.5399999999999991
9.200000000000001,0.5399999999999991
9.21,0.5399999999999991
9.22,0.5399999999999991
9.23,0.5399999999999991
9.24,0.5399999999999991
9.25,0.5399999999999991
9.26,0.5399999999999991
9.27,0.5399999999999991
9.28,0.5399999999999991
9.290000000000001,0.5399999999999991
9.3,0.5399999999999991
9.31,0.5399999999999991
9.32,0.5399999999999991
9.33,0.5399999999999991
9.34,0.5399999999999991
9.35,0.5399999999999991
9.36,0.5399999999999991
9.370000000000001,0.5399999999999991
9.38,0.5399999999999991
9.39,0.5399999999999991
9.4,0.5399999999999991
9.41,0.5399999999999991
9.42,0.5399999999999991
9.43,0.5399999999999991
9.44,0.5399999999999991
9.450000000000001,0.5399999999999991
9.46,0.5399999999999991
9.47,0.5399999999999991
9.48,0.5399999999999991
9.49,0.5399999999999991
9.5,0.5399999999999991
9.51,0.5399999999999991
9.52,0.5399999999999991
9.53,0.5399999999999991
9.540000000000001,0.5399999999999991
9.55,0.5399999999999991
9.56,0.5399999999999991
9.57,0.5399999999999991
9.58,0.5399999999999991
9.59,0.5399999999999991
9.6,0.5399999999999991
9.61,0.5399999999999991
9.620000000000001,0.5399999999999991
9.63,0.5399999999999991
9.64,0.5399999999999991
9.65,0.5399999999999991
9.66,0.5399999999999991
9.67,0.5399999999999991
9.68,0.5399999999999991
9.69,0.5399999999999991
9.700000000000001,0.5399999999999991
9.71,0.5399999999999991
9.72,0.5399999999999991
9.73,0.5399999999999991
9.74,0.5399999999999991
9.75,0.5399999999999991
9.76,0.5399999999999991
9.77,0.5399999999999991
9.78,0.5399999999999991
9.790000000000001,0.5399999999999991
9.8,0.5399999999999991
9.81,0.5399999999999991
9.82,0.5399999999999991
9.83,0.5399999999999991
9.84,0.5399999999999991
9.85,0.5399999999999991
9.86,0.5399999999999991
9.870000000000001,0.5399999999999991
9.88,0.5399999999999991
9.89,0.5399999999999991
9.9,0.5399999999999991
9.91,0.5399999999999991
9.92,0.5399999999999991
9.93,0.5399999999999991
9.94,0.5399999999999991
9.950000000000001,0.5399999999999991
9.96,0.5399999999999991
9.97,0.5399999999999991
9.98,0.5399999999999991
9.99,0.5399999999999991
10.0,0.5399999999999991
10.01,0.5399999999999991
10.02,0.5399999999999991
10.03,0.5900000000000016
10.040000000000001,0.5900000000000016
10.05,0.5900000000000016
10.06,0.5900000000000016
10.07,0.5900000000000016
10.08,0.5900000000000016
10.09,0.5900000000000016
10.1,0.5900000000000016
10.11,0.5900000000000016
10.120000000000001,0.5900000000000016
10.13,0.5900000000000016
10.14,0.5900000000000016
10.15,0.5900000000000016
10.16,0.5900000000000016
10.17,0.5900000000000016
10.18,0.5900000000000016
10.19,0.5900000000000016
10.200000000000001,0.5900000000000016
10.21,0.5900000000000016
10.22,0.5900000000000016
10.23,0.5900000000000016
10.24,0.5900000000000016
10.25,0.5900000000000016
10.26,0.5900000000000016
10.27,0.5900000000000016
10.28,0.5900000000000016
10.290000000000001,0.5900000000000016
10.3,0.5900000000000016
10.31,0.5900000000000016
10.32,0.5900000000000016
10.33,0.5900000000000016
10.34,0.5900000000000016
10.35,0.5900000000000016
10.36,0.5900000000000016
10.370000000000001,0.5900000000000016
10.38,0.5900000000000016
10.39,0.5900000000000016
10.4,0.5900000000000016
10.41,0.5900000000000016
10.42,0.5900000000000016
10.43,0.5900000000000016
10.44,0.5900000000000016
10.450000000000001,0.5900000000000016
10.46,0.5900000000000016
10.47,0.5900000000000016
10.48,0.5900000000000016
10.49,0.5900000000000016
10.5,0.5900000000000016
10.51,0.5900000000000016
10.52,0.5900000000000016
10.53,0.5900000000000016
10.540000000000001,0.5900000000000016
10.55,0.5900000000000016
10.56,0.5900000000000016
10.57,0.5900000000000016
10.58,0.5900000000000016
10.59,0.5900000000000016
10.6,0.5900000000000016
10.61,0.5900000000000016
10.620000000000001,0.5399999999999991
10.63,0.5399999999999991
10.64,0.5399999999999991
10.65,0.5399999999999991
10.66,0.5399999999999991
10.67,0.5399999999999991
10.68,0.5399999999999991
10.69,0.5399999999999991
10.700000000000001,0.5399999999999991
10.71,0.5399999999999991
10.72,0.5399999999999991
10.73,0.5399999999999991
10.74,0.5399999999999991
10.75,0.5399999999999991
10.76,0.5399999999999991
10.77,0.5399999999999991
10.78,0.5399999999999991
10.790000000000001,0.5399999999999991
10.8,0.5399999999999991
10.81,0.5399999999999991
10.82,0.5399999999999991
10.83,0.5399999999999991
10.84,0.5399999999999991
10.85,0.5399999999999991
10.86,0.5399999999999991
10.870000000000001,0.5399999999999991
10.88,0.5399999999999991
10.89,0.5399999999999991
10.9,0.5399999999999991
10.91,0.5399999999999991
10.92,0.5399999999999991
10.93,0.5399999999999991
10.94,0.5399999999999991
10.950000000000001,0.5399999999999991
10.96,0.5399999999999991
10.97,0.5399999999999991
10.98,0.5399999999999991
10.99,0.5399999999999991
11.0,0.5399999999999991
11.01,0.5399999999999991
11.02,0.5399999999999991
11.03,0.5399999999999991
11.040000000000001,0.5399999999999991
11.05,0.5399999999999991
11.06,0.5399999999999991
11.07,0.5399999999999991
