t,tau_R
3.17,0.51
3.18,0.51
3.19,0.49
3.2,0.49
3.21,0.53
3.22,0.47000000000000003
3.23,0.46
3.24,0.5
3.25,0.49
3.2600000000000002,0.43
3.27,0.42
3.2800000000000002,0.39
3.29,0.38
3.3000000000000003,0.38
3.31,0.56
3.3200000000000003,0.55
3.33,0.52
3.34,0.51
3.35,0.38
3.36,0.45
3.37,0.44
3.38,0.43
3.39,0.42
3.4,0.38
3.41,0.38
3.42,0.38
3.43,0.39
3.44,0.38
3.45,0.38
3.46,0.38
3.47,0.39
3.48,0.46
3.49,0.44
3.5,0.42
3.5100000000000002,0.4
3.52,0.39
3.5300000000000002,0.38
3.54,0.38
3.5500000000000003,0.54
3.56,0.53
3.5700000000000003,0.52
3.58,0.51
3.59,0.5
3.6,0.47000000000000003
3.61,0.48
3.62,0.47000000000000003
3.63,0.46
3.64,0.43
3.65,0.42
3.66,0.43
3.67,0.4
3.68,0.39
3.69,0.39
3.7,0.38
3.71,0.39
3.72,0.38
3.73,0.48
3.74,0.52
3.75,0.52
3.7600000000000002,0.5
3.77,0.49
3.7800000000000002,0.48
3.79,0.47000000000000003
3.8000000000000003,0.46
3.81,0.4
3.8200000000000003,0.44
3.83,0.38
3.84,0.42
3.85,0.38
3.86,0.38
3.87,0.55
3.88,0.55
3.89,0.53
3.9,0.52
3.91,0.49
3.92,0.38
3.93,0.38
3.94,0.38
3.95,0.39
3.96,0.38
3.97,0.38
3.98,0.38
3.99,0.38
4.0,0.38
4.01,0.38
4.0200000000000005,0.5
4.03,0.47000000000000003
4.04,0.43
4.05,0.42
4.0600000000000005,0.41000000000000003
4.07,0.39
4.08,0.39
4.09,0.39
4.1,0.38
4.11,0.38
4.12,0.51
4.13,0.54
4.14,0.5
4.15,0.52
4.16,0.51
4.17,0.5
4.18,0.49
4.19,0.42
4.2,0.41000000000000003
4.21,0.39
4.22,0.38
4.23,0.38
4.24,0.38
4.25,0.38
4.26,0.56
4.2700000000000005,0.38
4.28,0.47000000000000003
4.29,0.53
4.3,0.5
4.3100000000000005,0.44
4.32,0.5
4.33,0.54
4.34,0.48
4.3500000000000005,0.52
4.36,0.46
4.37,0.45
4.38,0.42
4.39,0.43
4.4,0.38
4.41,0.38
4.42,0.54
4.43,0.55
4.44,0.54
4.45,0.53
4.46,0.5
4.47,0.38
4.48,0.47000000000000003
4.49,0.46
4.5,0.38
4.51,0.38
4.5200000000000005,0.38
4.53,0.39
4.54,0.38
4.55,0.38
4.5600000000000005,0.51
4.57,0.38
4.58,0.48
4.59,0.46
4.6000000000000005,0.43
4.61,0.41000000000000003
4.62,0.4
4.63,0.38
4.64,0.38
4.65,0.38
4.66,0.5
4.67,0.51
4.68,0.5
4.69,0.49
4.7,0.48
4.71,0.47000000000000003
4.72,0.46
4.73,0.45
4.74,0.44
4.75,0.41000000000000003
4.76,0.4
4.7700000000000005,0.39
4.78,0.38
4.79,0.39
4.8,0.38
4.8100000000000005,0.39
4.82,0.53
4.83,0.52
4.84,0.51
4.8500000000000005,0.5
4.86,0.49
4.87,0.54
4.88,0.51
4.89,0.46
4.9,0.51
4.91,1.09
4.92,0.43
4.93,0.48
4.94,0.41000000000000003
4.95,0.39
4.96,0.38
4.97,0.38
4.98,0.56
4.99,0.55
5.0,0.54
5.01,0.53
5.0200000000000005,0.48
5.03,0.47000000000000003
5.04,0.44
5.05,0.38
5.0600000000000005,0.38
5.07,0.38
5.08,0.38
5.09,0.38
5.1000000000000005,0.38
5.11,0.38
5.12,0.38
5.13,0.47000000000000003
5.14,0.45
5.15,0.48
5.16,0.42
5.17,0.43
5.18,0.38
5.19,0.38
5.2,0.38
5.21,0.55
5.22,0.53
5.23,0.52
5.24,0.52
5.25,0.51
5.26,0.5
5.2700000000000005,0.49
5.28,0.49
5.29,0.47000000000000003
5.3,0.46
5.3100000000000005,0.43
5.32,0.43
5.33,0.41000000000000003
5.34,0.4
5.3500000000000005,0.38
5.36,0.38
5.37,0.38
5.38,0.52
5.39,0.51
5.4,0.5
5.41,0.52
5.42,0.53
5.43,0.5
5.44,0.49
5.45,0.48
5.46,0.49
5.47,0.46
5.48,0.42
5.49,0.44
5.5,0.4
5.51,0.38
5.5200000000000005,0.38
5.53,0.38
5.54,0.54
5.55,0.54
5.5600000000000005,0.52
5.57,0.51
5.58,0.48
5.59,0.38
5.6000000000000005,0.38
5.61,0.42
5.62,0.41000000000000003
5.63,0.39
5.64,0.39
5.65,0.38
5.66,0.38
5.67,0.38
5.68,0.48
5.69,0.47000000000000003
5.7,0.48
5.71,0.45
5.72,0.44
5.73,0.43
5.74,0.4
5.75,0.38
5.76,0.38
5.7700000000000005,0.38
5.78,0.51
5.79,0.5
5.8,0.49
5.8100000000000005,0.48
5.82,0.47000000000000003
5.83,0.46
5.84,0.45
5.8500000000000005,0.44
5.86,0.43
5.87,0.42
5.88,0.41000000000000003
5.89,0.4
5.9,0.38
5.91,0.38
5.92,0.38
5.93,0.56
5.94,0.55
5.95,0.56
5.96,0.53
5.97,0.49
5.98,0.51
5.99,0.52
6.0,0.53
6.01,0.5
6.0200000000000005,0.49
6.03,0.46
6.04,0.45
6.05,0.44
6.0600000000000005,0.38
6.07,0.38
6.08,0.38
6.09,0.38
6.1000000000000005,0.38
6.11,0.51
6.12,0.53
6.13,0.49
6.140000000000001,0.48
6.15,0.47000000000000003
6.16,0.38
6.17,0.38
6.18,0.38
6.19,0.38
6.2,0.55
6.21,0.38
6.22,0.38
6.23,0.38
6.24,0.39
6.25,0.38
6.26,0.45
6.2700000000000005,0.44
6.28,0.43
6.29,0.38
6.3,0.4
6.3100000000000005,0.39
6.32,0.38
6.33,0.53
6.34,0.53
6.3500000000000005,0.52
6.36,0.51
6.37,0.5
6.38,0.49
6.390000000000001,0.48
6.4,0.46
6.41,0.45
6.42,0.44
6.43,0.43
6.44,0.42
6.45,0.41000000000000003
6.46,0.38
6.47,0.38
6.48,0.38
6.49,0.54
6.5,0.51
6.51,0.53
6.5200000000000005,0.52
6.53,0.54
6.54,0.47000000000000003
6.55,0.49
6.5600000000000005,0.51
6.57,0.45
6.58,0.49
6.59,0.45
6.6000000000000005,0.47000000000000003
6.61,0.43
6.62,0.38
6.63,0.4
6.640000000000001,0.38
6.65,0.55
6.66,0.54
6.67,0.53
6.68,0.5
6.69,0.51
6.7,0.48
6.71,0.42
6.72,0.38
6.73,0.38
6.74,0.39
6.75,0.39
6.76,0.38
6.7700000000000005,0.4
6.78,0.39
6.79,0.38
6.8,0.39
6.8100000000000005,0.46
6.82,0.42
6.83,0.41000000000000003
6.84,0.4
6.8500000000000005,0.39
6.86,0.38
6.87,0.38
6.88,0.55
6.890000000000001,0.56
6.9,0.55
6.91,0.53
6.92,0.52
6.93,0.52
6.94,0.49
6.95,0.49
6.96,0.47000000000000003
6.97,0.47000000000000003
6.98,0.45
6.99,0.41000000000000003
7.0,0.4
7.01,0.39
7.0200000000000005,0.38
7.03,0.38
7.04,0.38
7.05,0.38
7.0600000000000005,0.49
7.07,0.51
7.08,0.53
7.09,0.52
7.1000000000000005,0.51
7.11,0.5
7.12,0.49
7.13,0.42
7.140000000000001,0.47000000000000003
7.15,0.43
7.16,0.39
7.17,0.44
7.18,0.38
7.19,0.38
7.2,0.54
7.21,0.53
7.22,0.52
7.23,0.51
7.24,0.39
7.25,0.47000000000000003
7.26,0.38
7.2700000000000005,0.38
7.28,0.43
7.29,0.38
7.3,0.38
7.3100000000000005,0.39
7.32,0.38
7.33,0.38
7.34,0.52
7.3500000000000005,0.5
7.36,0.49
7.37,0.44
7.38,0.43
7.390000000000001,0.42
7.4,0.4
7.41,0.4
7.42,0.38
7.43,0.38
7.44,0.51
7.45,0.52
7.46,0.53
7.47,0.52
7.48,0.52
7.49,0.51
7.5,0.5
7.51,0.46
7.5200000000000005,0.45
7.53,0.42
7.54,0.41000000000000003
7.55,0.4
7.5600000000000005,0.39
7.57,0.38
7.58,0.38
7.59,0.39
7.6000000000000005,0.38
7.61,0.52
7.62,0.51
7.63,0.49
7.640000000000001,0.49
7.65,0.49
7.66,0.53
7.67,0.52
7.68,0.53
7.69,0.48
7.7,0.49
7.71,0.42
7.72,0.38
7.73,0.39
7.74,0.5700000000000001
7.75,0.38
7.76,0.42
7.7700000000000005,0.54
7.78,0.53
7.79,0.52
7.8,0.38
7.8100000000000005,0.45
7.82,0.38
7.83,0.39
7.84,0.38
7.8500000000000005,0.38
7.86,0.38
7.87,0.39
7.88,0.38
7.890000000000001,0.38
7.9,0.5
7.91,0.39
7.92,0.38
7.930000000000001,0.46
7.94,0.45
7.95,0.38
7.96,0.4
7.97,0.38
7.98,0.38
7.99,0.38
8.0,0.54
8.01,0.53
8.02,0.52
8.03,0.51
8.040000000000001,0.5
8.05,0.49
8.06,0.48
8.07,0.47000000000000003
8.08,0.46
8.09,0.43
8.1,0.42
8.11,0.43
8.120000000000001,0.38
8.13,0.38
8.14,0.38
8.15,0.38
8.16,0.5
8.17,0.51
8.18,0.39
8.19,0.53
8.2,0.5
8.21,0.51
8.22,0.48
8.23,0.49
8.24,0.48
8.25,0.49
8.26,0.44
8.27,0.41000000000000003
8.28,0.4
8.290000000000001,0.38
8.3,0.38
8.31,0.55
8.32,0.54
8.33,0.53
8.34,0.52
8.35,0.51
8.36,0.48
8.370000000000001,0.47000000000000003
8.38,0.46
8.39,0.38
8.4,0.38
8.41,0.38
8.42,0.38
8.43,0.38
8.44,0.38
8.45,0.38
8.46,0.38
8.47,0.47000000000000003
8.48,0.47000000000000003
8.49,0.46
8.5,0.43
8.51,0.42
8.52,0.38
8.53,0.4
8.540000000000001,0.38
8.55,0.56
8.56,0.55
8.57,0.5
8.58,0.53
8.59,0.53
8.6,0.51
8.61,0.5
8.620000000000001,0.49
8.63,0.48
8.64,0.43
8.65,0.42
8.66,0.39
8.67,0.38
8.68,0.38
8.69,0.38
8.700000000000001,0.38
8.71,0.38
8.72,0.38
8.73,0.51
8.74,0.53
8.75,0.51
8.76,0.5
8.77,0.49
8.78,0.49
8.790000000000001,0.47000000000000003
8.8,0.47000000000000003
8.81,0.46
8.82,0.45
8.83,0.43
8.84,0.38
8.85,0.38
8.86,0.38
8.870000000000001,0.38
8.88,0.52
8.89,0.51
8.9,0.38
8.91,0.49
8.92,0.47000000000000003
8.93,0.4
8.94,0.39
8.950000000000001,0.39
8.96,0.38
8.97,0.38
8.98,0.38
8.99,0.39
9.0,0.38
9.01,0.5
9.02,0.5
9.03,0.46
9.040000000000001,0.45
9.05,0.43
9.06,0.42
9.07,0.39
9.08,0.4
9.09,0.38
9.1,0.38
9.11,0.39
9.120000000000001,0.51
9.13,0.51
9.14,0.47000000000000003
9.15,0.49
9.16,0.48
9.17,0.47000000000000003
9.18,0.45
9.19,0.42
9.200000000000001,0.4
9.21,0.39
9.22,0.38
9.23,0.38
9.24,0.38
9.25,0.38
9.26,0.39
9.27,0.54
9.28,0.49
9.290000000000001,0.52
9.3,0.54
9.31,0.53
9.32,0.52
9.33,0.48
9.34,0.5
9.35,0.49
9.36,0.48
9.370000000000001,0.42
9.38,0.46
9.39,0.38
9.4,0.38
9.41,0.38
9.42,0.38
9.43,0.54
9.44,0.53
9.450000000000001,0.52
9.46,0.51
9.47,0.49
9.48,0.45
9.49,0.4
9.5,0.39
9.51,0.38
9.52,0.38
9.53,0.38
9.540000000000001,0.53
9.55,0.52
9.56,0.38
9.57,0.5
9.58,0.47000000000000003
9.59,0.46
9.6,0.42
9.61,0.38
9.620000000000001,0.41000000000000003
9.63,0.38
9.64,0.58
9.65,0.38
9.66,0.55
9.67,0.51
9.68,0.55
9.69,0.53
9.700000000000001,0.53
9.71,0.52
9.72,0.5
9.73,0.48
9.74,0.44
9.75,0.46
9.76,0.42
9.77,0.39
9.78,0.4
9.790000000000001,0.38
9.8,0.38
9.81,0.38
9.82,0.38
9.83,0.38
9.84,0.56
9.85,0.5
9.86,0.54
9.870000000000001,0.53
9.88,0.52
9.89,0.46
9.9,0.5
9.91,0.49
9.92,0.43
9.93,0.4
9.94,0.38
9.950000000000001,0.4
9.96,0.38
9.97,0.56
9.98,0.38
9.99,0.54
10.0,0.53
10.01,0.52
10.02,0.39
10.03,0.38
10.040000000000001,0.45
10.05,0.38
10.06,0.42
10.07,0.38
10.08,0.38
10.09,0.38
10.1,0.38
10.11,0.56
10.120000000000001,0.5
10.13,0.38
10.14,0.47000000000000003
10.15,0.45
10.16,0.41000000000000003
10.17,0.43
10.18,0.39
10.19,0.38
10.200000000000001,0.38
10.21,0.38
10.22,0.54
10.23,0.53
10.24,0.52
10.25,0.51
10.26,0.5
10.27,0.49
10.28,0.48
10.290000000000001,0.43
10.3,0.46
10.31,0.45
10.32,0.4
10.33,0.39
10.34,0.38
10.35,0.38
10.36,0.38
10.370000000000001,0.38
10.38,0.51
10.39,0.41000000000000003
10.4,0.51
10.41,0.48
10.42,0.56
10.43,0.48
10.44,0.53
10.450000000000001,0.53
10.46,0.45
10.47,0.5
10.48,0.43
10.49,0.42
10.5,0.39
10.51,0.38
10.52,0.38
10.53,0.42
10.540000000000001,0.41000000000000003
10.55,0.54
10.56,0.53
10.57,0.38
10.58,0.46
10.59,0.45
10.6,0.39
10.61,0.38
10.620000000000001,0.38
10.63,0.38
10.64,0.38
10.65,0.38
10.66,0.39
10.67,0.51
10.68,0.38
10.69,0.46
10.700000000000001,0.45
10.71,0.44
10.72,0.41000000000000003
10.73,0.4
10.74,0.4
10.75,0.38
10.76,0.54
10.77,0.53
10.78,0.54
10.790000000000001,0.5
10.8,0.49
10.81,0.52
10.82,0.51
10.83,0.46
10.84,0.49
10.85,0.44
10.86,0.43
10.870000000000001,0.43
10.88,0.42
10.89,0.4
10.9,0.39
10.91,0.53
10.92,0.38
10.93,0.38
10.94,0.5
10.950000000000001,0.39
10.96,0.48
10.97,0.53
10.98,0.53
10.99,0.45
11.0,0.5
11.01,0.49
11.02,0.49
11.03,0.48
11.040000000000001,0.38
11.05,0.39
11.06,0.38
11.07,0.38
11.08,0.38
11.09,0.55
11.1,0.53
11.11,0.53
11.120000000000001,0.52
11.13,0.5
11.14,0.4
11.15,0.38
11.16,0.38
11.17,0.39
11.18,0.38
11.19,0.38
11.200000000000001,0.38
11.21,0.38
11.22,0.39
11.23,0.5
11.24,0.49
11.25,0.46
11.26,0.45
11.27,0.44
11.28,0.43
11.290000000000001,0.4
11.3,0.38
11.31,0.38
11.32,0.38
11.33,0.52
11.34,0.51
11.35,0.5
11.36,0.52
11.370000000000001,0.51
11.38,0.48
11.39,0.49
11.4,0.45
11.41,0.44
11.42,0.42
11.43,0.42
11.44,0.39
11.450000000000001,0.4
11.46,0.39
11.47,0.38
11.48,0.38
11.49,0.38
11.5,0.52
11.51,0.53
11.52,0.5
11.53,0.51
11.540000000000001,0.45
11.55,0.52
11.56,0.46
11.57,0.47000000000000003
11.58,0.46
11.59,0.45
11.6,0.47000000000000003
11.61,0.4
11.620000000000001,0.4
11.63,0.38
11.64,0.55
11.65,0.54
11.66,0.54
11.67,0.52
11.68,0.51
11.69,0.4
11.700000000000001,0.47000000000000003
11.71,0.38
11.72,0.39
11.73,0.39
11.74,0.38
11.75,0.38
11.76,0.38
11.77,0.39
11.78,0.38
11.790000000000001,0.49
11.8,0.48
11.81,0.44
11.82,0.46
11.83,0.42
11.84,0.41000000000000003
11.85,0.39
11.86,0.38
11.870000000000001,0.38
11.88,0.38
11.89,0.53
11.9,0.54
11.91,0.51
11.92,0.52
11.93,0.51
11.94,0.5
11.950000000000001,0.49
11.96,0.48
11.97,0.45
11.98,0.44
11.99,0.41000000000000003
12.0,0.42
12.01,0.39
12.02,0.38
12.030000000000001,0.38
12.040000000000001,0.39
12.05,0.38
12.06,0.51
12.07,0.54
12.08,0.49
12.09,0.48
12.1,0.54
12.11,0.46
12.120000000000001,0.49
12.13,0.44
12.14,0.47000000000000003
12.15,0.42
12.16,0.47000000000000003
12.17,0.39
12.18,0.38
12.19,0.39
12.200000000000001,0.54
12.21,0.41000000000000003
12.22,0.52
12.23,0.51
12.24,0.5
12.25,0.38
12.26,0.48
12.27,0.39
12.280000000000001,0.38
12.290000000000001,0.38
12.3,0.38
12.31,0.38
12.32,0.38
12.33,0.38
12.34,0.38
12.35,0.38
12.36,0.45
12.370000000000001,0.46
12.38,0.44
12.39,0.43
12.4,0.41000000000000003
12.41,0.4
12.42,0.38
12.43,0.38
12.44,0.51
12.450000000000001,0.5
12.46,0.52
12.47,0.53
12.48,0.52
12.49,0.51
12.5,0.48
12.51,0.47000000000000003
12.52,0.48
12.530000000000001,0.45
12.540000000000001,0.41000000000000003
12.55,0.4
12.56,0.39
12.57,0.38
12.58,0.38
12.59,0.38
12.6,0.53
12.61,0.52
12.620000000000001,0.46
12.63,0.53
12.64,0.56
12.65,0.53
12.66,0.5
12.67,0.53
12.68,0.48
12.69,0.49
12.700000000000001,0.48
12.71,0.47000000000000003
12.72,0.44
12.73,0.4
12.74,0.38
12.75,0.56
12.76,0.53
12.77,0.53
12.780000000000001,0.53
12.790000000000001,0.52
12.8,0.49
12.81,0.38
12.82,0.45
12.83,0.38
12.84,0.38
12.85,0.38
12.86,0.4
12.870000000000001,0.38
12.88,0.38
12.89,0.51
12.9,0.49
12.91,0.48
12.92,0.46
12.93,0.44
12.94,0.43
12.950000000000001,0.39
12.96,0.38
12.97,0.39
12.98,0.38
12.99,0.38
13.0,0.52
13.01,0.51
13.02,0.5
13.030000000000001,0.49
13.040000000000001,0.5
13.05,0.47000000000000003
13.06,0.46
13.07,0.45
13.08,0.42
13.09,0.41000000000000003
13.1,0.42
13.11,0.39
13.120000000000001,0.38
13.13,0.38
13.14,0.38
13.15,0.38
13.16,0.53
13.17,0.52
13.18,0.51
13.19,0.48
13.200000000000001,0.55
13.21,0.53
13.22,0.49
13.23,0.48
13.24,0.52
13.25,0.51
13.26,0.49
13.27,0.4
13.280000000000001,0.39
13.290000000000001,0.38
13.3,0.38
13.31,0.56
13.32,0.38
13.33,0.53
13.34,0.49
13.35,0.48
13.36,0.47000000000000003
13.370000000000001,0.45
13.38,0.44
13.39,0.41000000000000003
13.4,0.38
13.41,0.38
13.42,0.38
13.43,0.38
13.44,0.38
13.450000000000001,0.4
13.46,0.38
13.47,0.38
13.48,0.45
13.49,0.44
13.5,0.42
13.51,0.41000000000000003
13.52,0.38
13.530000000000001,0.38
13.540000000000001,0.38
13.55,0.52
13.56,0.54
13.57,0.53
13.58,0.52
13.59,0.51
13.6,0.5
13.61,0.49
13.620000000000001,0.47000000000000003
13.63,0.47000000000000003
13.64,0.45
13.65,0.42
13.66,0.41000000000000003
13.67,0.4
13.68,0.39
13.69,0.38
13.700000000000001,0.38
13.71,0.38
13.72,0.51
13.73,0.5
13.74,0.5
13.75,0.49
13.76,0.51
13.77,0.5
13.780000000000001,0.53
13.790000000000001,0.53
13.8,0.46
13.81,0.46
13.82,0.42
13.83,0.39
13.84,0.39
13.85,0.39
13.86,0.38
13.870000000000001,0.38
13.88,0.55
13.89,0.52
13.9,0.51
13.91,0.5
13.92,0.47000000000000003
13.93,0.38
13.94,0.38
13.950000000000001,0.38
13.96,0.38
13.97,0.38
13.98,0.6
13.99,0.39
14.0,0.52
14.01,0.49
14.02,0.48
14.030000000000001,0.47000000000000003
14.040000000000001,0.43
14.05,0.44
14.06,0.41000000000000003
14.07,0.39
14.08,0.38
14.09,0.38
14.1,0.51
14.11,0.51
14.120000000000001,0.5
14.13,0.53
14.14,0.52
14.15,0.47000000000000003
14.16,0.5
14.17,0.49
14.18,0.44
14.19,0.42
14.200000000000001,0.41000000000000003
14.21,0.41000000000000003
14.22,0.39
14.23,0.38
14.24,0.39
14.25,0.38
14.26,0.39
14.27,0.38
14.280000000000001,0.49
14.290000000000001,0.51
14.3,0.5
14.31,0.51
14.32,0.51
14.33,0.49
14.34,0.48
14.35,0.49
14.36,0.46
14.370000000000001,0.45
14.38,0.44
14.39,0.38
14.4,0.38
14.41,0.38
14.42,0.39
14.43,0.38
14.44,0.54
14.450000000000001,0.53
14.46,0.5
14.47,0.38
14.48,0.44
14.49,0.43
14.5,0.38
14.51,0.38
14.52,0.39
14.530000000000001,0.38
14.540000000000001,0.38
14.55,0.39
14.56,0.38
14.57,0.48
14.58,0.48
14.59,0.43
14.6,0.42
14.61,0.41000000000000003
14.620000000000001,0.39
14.63,0.38
14.64,0.38
14.65,0.38
14.66,0.52
14.67,0.51
14.68,0.53
14.69,0.49
14.700000000000001,0.48
14.71,0.47000000000000003
14.72,0.49
14.73,0.45
14.74,0.44
14.75,0.43
14.76,0.42
14.77,0.41000000000000003
14.780000000000001,0.4
14.790000000000001,0.39
14.8,0.38
14.81,0.38
14.82,0.52
14.83,0.54
14.84,0.53
14.85,0.49
14.86,0.51
14.870000000000001,0.5
14.88,0.49
14.89,0.48
14.9,0.47000000000000003
14.91,0.51
14.92,0.42
14.93,0.41000000000000003
14.94,0.43
14.950000000000001,0.39
14.96,0.38
14.97,0.38
14.98,0.38
14.99,0.54
15.0,0.53
15.01,0.52
15.02,0.38
15.030000000000001,0.49
15.040000000000001,0.45
15.05,0.38
15.06,0.38
15.07,0.42
15.08,0.4
15.09,0.39
15.1,0.38
15.11,0.38
15.120000000000001,0.39
15.13,0.38
15.14,0.46
15.15,0.45
15.16,0.44
15.17,0.42
15.18,0.38
15.19,0.38
15.200000000000001,0.38
15.21,0.55
15.22,0.5
15.23,0.53
15.24,0.52
15.25,0.51
15.26,0.48
15.27,0.5
15.280000000000001,0.47000000000000003
15.290000000000001,0.48
15.3,0.46
15.31,0.44
15.32,0.43
15.33,0.39
15.34,0.38
15.35,0.38
15.36,0.38
15.370000000000001,0.52
15.38,0.38
15.39,0.5
15.4,0.49
15.41,0.48
15.42,0.53
15.43,0.46
15.44,0.51
15.450000000000001,0.5
15.46,0.51
15.47,0.48
15.48,0.47000000000000003
15.49,0.4
15.5,0.39
15.51,0.38
15.52,0.38
15.530000000000001,0.38
15.540000000000001,0.38
15.55,0.54
15.56,0.51
15.57,0.5
15.58,0.48
15.59,0.42
15.6,0.38
15.610000000000001,0.38
15.620000000000001,0.39
15.63,0.38
15.64,0.38
